timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T07:17:46Z,136914,82500000,4,4,weighted,dynamic,5.535933,5.963905,4806760
2026-09-17T07:17:47Z,136956,35000000,4,4,weighted,dynamic,1.721245,1.937297,2146775
2026-09-17T07:17:51Z,136956,37500000,4,4,weighted,dynamic,3.061658,3.292599,2290350
2026-09-17T07:17:52Z,136954,82500000,4,4,weighted,dynamic,5.543346,6.343724,4806760
2026-09-17T07:17:52Z,136914,85000000,4,4,weighted,dynamic,5.758326,6.186462,4943731
2026-09-17T07:17:56Z,136956,40000000,4,4,weighted,dynamic,3.694753,3.928427,2433654
2026-09-17T07:17:59Z,136914,87500000,4,4,weighted,dynamic,5.986513,6.434883,5080463
2026-09-17T07:18:00Z,136956,42500000,4,4,weighted,dynamic,3.969811,4.251979,2576200
2026-09-17T07:18:04Z,136954,85000000,4,4,weighted,dynamic,10.576554,11.226757,4943731
2026-09-17T07:18:05Z,136956,45000000,4,4,weighted,dynamic,3.728789,4.009691,2718160
2026-09-17T07:18:07Z,136914,90000000,4,4,weighted,dynamic,6.263861,6.706083,5216954
2026-09-17T07:18:09Z,136956,47500000,4,4,weighted,dynamic,2.555946,2.837216,2859963
2026-09-17T07:18:11Z,136954,87500000,4,4,weighted,dynamic,6.026220,6.672436,5080463
2026-09-17T07:18:12Z,136956,50000000,4,4,weighted,dynamic,2.743413,3.078804,3001134
2026-09-17T07:18:14Z,136914,92500000,4,4,weighted,dynamic,6.493354,6.963351,5353469
2026-09-17T07:18:16Z,136956,52500000,4,4,weighted,dynamic,2.936295,3.264230,3141927
2026-09-17T07:18:19Z,136954,90000000,4,4,weighted,dynamic,6.393219,6.941729,5216954
2026-09-17T07:18:21Z,136956,55000000,4,4,weighted,dynamic,3.125826,3.536488,3282200
2026-09-17T07:18:22Z,136914,95000000,4,4,weighted,dynamic,6.747078,7.229220,5489749
2026-09-17T07:18:25Z,136956,57500000,4,4,weighted,dynamic,3.338566,3.740599,3422475
2026-09-17T07:18:27Z,136954,92500000,4,4,weighted,dynamic,6.488335,7.112960,5353469
2026-09-17T07:18:30Z,136956,60000000,4,4,weighted,dynamic,3.544952,3.932499,3562115
