timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T06:18:34Z,136374,100000000,2,2,weighted,guided,27.735941,28.421057,5761455
2026-09-17T06:18:38Z,136375,100000000,2,2,weighted,guided,27.753014,28.247976,5761455
2026-09-17T06:18:41Z,136378,100000000,4,2,weighted,guided,14.381869,14.944767,5761455
2026-09-17T06:18:41Z,136380,100000000,4,2,weighted,guided,14.406477,15.070978,5761455
2026-09-17T06:18:42Z,136379,100000000,4,2,weighted,guided,14.372682,14.984603,5761455
2026-09-17T06:18:49Z,136373,100000000,2,4,block,static,16.959423,17.531536,5761455
2026-09-17T06:18:49Z,136376,100000000,2,2,cyclic,guided,26.797179,27.643082,5761455
2026-09-17T06:18:51Z,136378,100000000,4,4,block,static,9.059653,9.680518,5761455
2026-09-17T06:18:51Z,136380,100000000,4,4,block,static,9.072412,9.778104,5761455
2026-09-17T06:18:52Z,136379,100000000,4,4,block,static,9.208413,9.903051,5761455
2026-09-17T06:18:52Z,136374,100000000,2,4,block,static,16.918341,17.656294,5761455
2026-09-17T06:18:53Z,136377,100000000,2,2,cyclic,dynamic,26.898567,27.825031,5761455
2026-09-17T06:18:56Z,136375,100000000,2,4,block,static,17.165457,17.668056,5761455
2026-09-17T06:19:01Z,136378,100000000,4,4,block,dynamic,9.050732,9.625539,5761455
2026-09-17T06:19:01Z,136380,100000000,4,4,block,dynamic,9.048585,9.719405,5761455
2026-09-17T06:19:02Z,136379,100000000,4,4,block,dynamic,9.100864,9.711108,5761455
2026-09-17T06:19:07Z,136373,100000000,2,4,block,dynamic,16.903343,17.478085,5761455
2026-09-17T06:19:10Z,136374,100000000,2,4,block,dynamic,16.893172,17.518985,5761455
2026-09-17T06:19:11Z,136378,100000000,4,4,block,guided,9.041746,9.615831,5761455
2026-09-17T06:19:11Z,136380,100000000,4,4,block,guided,9.052416,9.696732,5761455
2026-09-17T06:19:12Z,136379,100000000,4,4,block,guided,9.057466,9.721844,5761455
2026-09-17T06:19:14Z,136375,100000000,2,4,block,dynamic,16.901153,17.402536,5761455
2026-09-17T06:19:18Z,136376,100000000,2,2,weighted,static,27.805363,28.338264,5761455
2026-09-17T06:19:19Z,136378,100000000,4,4,cyclic,static,6.755008,7.704579,5761455
2026-09-17T06:19:20Z,136380,100000000,4,4,cyclic,static,6.833182,7.848008,5761455
2026-09-17T06:19:21Z,136379,100000000,4,4,cyclic,static,6.849280,7.824580,5761455
2026-09-17T06:19:21Z,136377,100000000,2,2,cyclic,guided,26.840707,27.707026,5761455
2026-09-17T06:19:25Z,136373,100000000,2,4,block,guided,16.899516,17.534990,5761455
2026-09-17T06:19:28Z,136378,100000000,4,4,cyclic,dynamic,6.774324,7.756561,5761455
2026-09-17T06:19:28Z,136380,100000000,4,4,cyclic,dynamic,6.795267,7.818676,5761455
2026-09-17T06:19:28Z,136374,100000000,2,4,block,guided,16.898772,17.548914,5761455
2026-09-17T06:19:29Z,136379,100000000,4,4,cyclic,dynamic,6.754706,7.783648,5761455
2026-09-17T06:19:32Z,136375,100000000,2,4,block,guided,16.889428,17.384829,5761455
2026-09-17T06:19:36Z,136378,100000000,4,4,cyclic,guided,6.731765,7.721281,5761455
2026-09-17T06:19:36Z,136380,100000000,4,4,cyclic,guided,6.747999,7.723738,5761455
2026-09-17T06:19:37Z,136379,100000000,4,4,cyclic,guided,6.741173,7.690487,5761455
2026-09-17T06:19:40Z,136373,100000000,2,4,cyclic,static,13.536679,14.440845,5761455
2026-09-17T06:19:43Z,136374,100000000,2,4,cyclic,static,13.472788,14.623211,5761455
2026-09-17T06:19:44Z,136378,100000000,4,4,weighted,static,7.295183,7.866260,5761455
2026-09-17T06:19:44Z,136380,100000000,4,4,weighted,static,7.263919,7.867587,5761455
2026-09-17T06:19:45Z,136379,100000000,4,4,weighted,static,7.269624,7.825713,5761455
2026-09-17T06:19:46Z,136375,100000000,2,4,cyclic,static,13.510530,14.327638,5761455
2026-09-17T06:19:47Z,136376,100000000,2,2,weighted,dynamic,27.809750,28.344935,5761455
2026-09-17T06:19:50Z,136377,100000000,2,2,weighted,static,27.807014,28.358111,5761455
2026-09-17T06:19:52Z,136378,100000000,4,4,weighted,dynamic,7.257303,7.871047,5761455
2026-09-17T06:19:53Z,136380,100000000,4,4,weighted,dynamic,7.243733,7.813347,5761455
2026-09-17T06:19:54Z,136379,100000000,4,4,weighted,dynamic,7.255412,7.896098,5761455
2026-09-17T06:19:54Z,136373,100000000,2,4,cyclic,dynamic,13.478013,14.374934,5761455
2026-09-17T06:19:58Z,136374,100000000,2,4,cyclic,dynamic,13.492632,14.536505,5761455
2026-09-17T06:20:01Z,136378,100000000,4,4,weighted,guided,7.276430,7.912665,5761455
2026-09-17T06:20:01Z,136380,100000000,4,4,weighted,guided,7.232010,7.810572,5761455
2026-09-17T06:20:01Z,136375,100000000,2,4,cyclic,dynamic,13.473080,14.293674,5761455
2026-09-17T06:20:02Z,136379,100000000,4,4,weighted,guided,7.277141,8.011645,5761455
2026-09-17T06:20:06Z,136378,100000000,4,8,block,static,4.752767,5.338747,5761455
2026-09-17T06:20:07Z,136380,100000000,4,8,block,static,4.563544,5.079522,5761455
2026-09-17T06:20:08Z,136379,100000000,4,8,block,static,4.564154,5.458515,5761455
2026-09-17T06:20:09Z,136373,100000000,2,4,cyclic,guided,13.483223,14.431813,5761455
2026-09-17T06:20:12Z,136378,100000000,4,8,block,dynamic,4.604389,5.238946,5761455
2026-09-17T06:20:13Z,136380,100000000,4,8,block,dynamic,5.118319,5.701420,5761455
2026-09-17T06:20:13Z,136374,100000000,2,4,cyclic,guided,13.453781,14.553551,5761455
2026-09-17T06:20:14Z,136379,100000000,4,8,block,dynamic,4.557885,5.303558,5761455
2026-09-17T06:20:16Z,136376,100000000,2,2,weighted,guided,27.768946,28.302160,5761455
2026-09-17T06:20:16Z,136375,100000000,2,4,cyclic,guided,13.487071,14.395319,5761455
2026-09-17T06:20:18Z,136377,100000000,2,2,weighted,dynamic,27.815300,28.382887,5761455
2026-09-17T06:20:19Z,136378,100000000,4,8,block,guided,6.184710,6.821757,5761455
2026-09-17T06:20:20Z,136379,100000000,4,8,block,guided,4.551523,5.155812,5761455
2026-09-17T06:20:21Z,136380,100000000,4,8,block,guided,7.204613,7.890966,5761455
2026-09-17T06:20:24Z,136373,100000000,2,4,weighted,static,14.092314,14.746820,5761455
2026-09-17T06:20:26Z,136380,100000000,4,8,cyclic,static,3.662370,4.625688,5761455
2026-09-17T06:20:27Z,136379,100000000,4,8,cyclic,static,6.370553,7.317154,5761455
2026-09-17T06:20:28Z,136378,100000000,4,8,cyclic,static,6.584251,7.628609,5761455
2026-09-17T06:20:29Z,136374,100000000,2,4,weighted,static,13.972498,14.646227,5761455
2026-09-17T06:20:31Z,136375,100000000,2,4,weighted,static,13.991532,14.492396,5761455
2026-09-17T06:20:31Z,136380,100000000,4,8,cyclic,dynamic,3.483994,4.452176,5761455
2026-09-17T06:20:32Z,136379,100000000,4,8,cyclic,dynamic,3.397407,4.325494,5761455
2026-09-17T06:20:32Z,136378,100000000,4,8,cyclic,dynamic,3.409244,4.444065,5761455
2026-09-17T06:20:33Z,136376,100000000,2,4,block,static,16.925272,17.446680,5761455
2026-09-17T06:20:37Z,136379,100000000,4,8,cyclic,guided,3.393442,4.354130,5761455
2026-09-17T06:20:37Z,136380,100000000,4,8,cyclic,guided,4.514894,5.508111,5761455
2026-09-17T06:20:38Z,136378,100000000,4,8,cyclic,guided,3.988716,5.036816,5761455
2026-09-17T06:20:40Z,136373,100000000,2,4,weighted,dynamic,14.069734,14.693275,5761455
2026-09-17T06:20:42Z,136379,100000000,4,8,weighted,static,3.677852,4.306181,5761455
2026-09-17T06:20:42Z,136380,100000000,4,8,weighted,static,3.681264,4.486693,5761455
2026-09-17T06:20:44Z,136374,100000000,2,4,weighted,dynamic,13.948778,14.527510,5761455
2026-09-17T06:20:46Z,136375,100000000,2,4,weighted,dynamic,13.967655,14.457813,5761455
2026-09-17T06:20:46Z,136378,100000000,4,8,weighted,static,6.478049,7.292685,5761455
2026-09-17T06:20:46Z,136379,100000000,4,8,weighted,dynamic,3.672087,4.286677,5761455
2026-09-17T06:20:47Z,136380,100000000,4,8,weighted,dynamic,3.667194,4.544089,5761455
2026-09-17T06:20:47Z,136377,100000000,2,2,weighted,guided,27.808820,28.401348,5761455
2026-09-17T06:20:51Z,136379,100000000,4,8,weighted,guided,3.661780,4.258753,5761455
2026-09-17T06:20:51Z,136376,100000000,2,4,block,dynamic,16.917260,17.474169,5761455
2026-09-17T06:20:52Z,136380,100000000,4,8,weighted,guided,3.662807,4.329175,5761455
2026-09-17T06:20:53Z,136378,100000000,4,8,weighted,dynamic,6.459492,7.187061,5761455
2026-09-17T06:20:55Z,136373,100000000,2,4,weighted,guided,14.370210,15.067291,5761455
2026-09-17T06:20:58Z,136378,100000000,4,8,weighted,guided,3.674762,4.337581,5761455
2026-09-17T06:20:58Z,136374,100000000,2,4,weighted,guided,13.929069,14.520604,5761455
2026-09-17T06:21:01Z,136375,100000000,2,4,weighted,guided,13.958593,14.457405,5761455
2026-09-17T06:21:08Z,136373,100000000,2,8,block,static,11.563113,12.157941,5761455
2026-09-17T06:21:10Z,136376,100000000,2,4,block,guided,17.419202,17.986931,5761455
2026-09-17T06:21:10Z,136377,100000000,2,4,block,static,21.140056,22.011250,5761455
2026-09-17T06:21:10Z,136375,100000000,2,8,block,static,8.523802,9.020025,5761455
2026-09-17T06:21:13Z,136374,100000000,2,8,block,static,13.433303,14.209292,5761455
2026-09-17T06:21:19Z,136373,100000000,2,8,block,dynamic,9.834203,10.414735,5761455
2026-09-17T06:21:19Z,136375,100000000,2,8,block,dynamic,8.528021,9.028170,5761455
2026-09-17T06:21:23Z,136374,100000000,2,8,block,dynamic,8.492601,9.178527,5761455
2026-09-17T06:21:25Z,136376,100000000,2,4,cyclic,static,13.503418,14.368525,5761455
2026-09-17T06:21:28Z,136373,100000000,2,8,block,guided,8.521205,9.067421,5761455
2026-09-17T06:21:29Z,136375,100000000,2,8,block,guided,8.494989,8.989309,5761455
2026-09-17T06:21:30Z,136377,100000000,2,4,block,dynamic,18.816435,19.491758,5761455
2026-09-17T06:21:32Z,136374,100000000,2,8,block,guided,8.491897,9.114134,5761455
2026-09-17T06:21:36Z,136373,100000000,2,8,cyclic,static,6.837475,7.738562,5761455
2026-09-17T06:21:37Z,136375,100000000,2,8,cyclic,static,6.990638,7.812068,5761455
2026-09-17T06:21:39Z,136376,100000000,2,4,cyclic,dynamic,13.506318,14.347083,5761455
2026-09-17T06:21:41Z,136374,100000000,2,8,cyclic,static,7.437558,8.335568,5761455
2026-09-17T06:21:45Z,136375,100000000,2,8,cyclic,dynamic,7.130745,7.938472,5761455
2026-09-17T06:21:48Z,136377,100000000,2,4,block,guided,16.897936,17.486363,5761455
2026-09-17T06:21:49Z,136374,100000000,2,8,cyclic,dynamic,6.799166,7.670235,5761455
2026-09-17T06:21:51Z,136373,100000000,2,8,cyclic,dynamic,13.365935,14.273573,5761455
2026-09-17T06:21:53Z,136375,100000000,2,8,cyclic,guided,6.795602,7.605874,5761455
2026-09-17T06:21:54Z,136376,100000000,2,4,cyclic,guided,13.473667,14.323551,5761455
2026-09-17T06:21:57Z,136374,100000000,2,8,cyclic,guided,6.786916,7.690957,5761455
2026-09-17T06:22:01Z,136373,100000000,2,8,cyclic,guided,8.938474,9.848275,5761455
2026-09-17T06:22:01Z,136375,100000000,2,8,weighted,static,7.167220,7.663885,5761455
2026-09-17T06:22:03Z,136377,100000000,2,4,cyclic,static,13.732103,14.648588,5761455
2026-09-17T06:22:05Z,136374,100000000,2,8,weighted,static,7.248757,7.803492,5761455
2026-09-17T06:22:09Z,136376,100000000,2,4,weighted,static,13.985501,14.528642,5761455
2026-09-17T06:22:10Z,136373,100000000,2,8,weighted,static,7.103504,7.676571,5761455
2026-09-17T06:22:10Z,136375,100000000,2,8,weighted,dynamic,7.074931,7.585079,5761455
2026-09-17T06:22:11Z,136381,100000000,4,2,block,static,18.058600,18.759134,5761455
